[run number],release-adult-hybrids,stop-criterion-type,release-end,release-age,sex-ratio,Corral-capacity,[step],pop-size-wild,adult-pop-size-wild,cost,final-mean-qval,final-sd-qval,final-aar,final-sar,final-ho,final-sex-ratio,ticks
412,TRUE,"""time""",50,6,0.75,20,50,1773,838,2355795,0.187539425,0.031570064,131,4.48349415,0.713291972,0.661026509,50
413,TRUE,"""time""",50,6,0.75,20,50,1928,907,2674405,0.192461151,0.036149677,135,4.469504271,0.71473029,0.657676349,50
414,TRUE,"""time""",50,6,0.75,20,50,1719,792,2345980,0.192247004,0.035166963,130,4.47748947,0.715559988,0.664339732,50
415,TRUE,"""time""",50,6,0.75,20,50,1980,911,2716030,0.193798687,0.032843083,130,4.482678043,0.717051467,0.67979798,50
416,TRUE,"""time""",50,6,0.75,28,50,2321,1115,3284210,0.192460319,0.034184444,137,4.508097271,0.722984756,0.672124084,50
417,TRUE,"""time""",50,6,0.75,28,50,2601,1226,4187795,0.196170127,0.033005554,133,4.521659968,0.714981417,0.658592849,50
418,TRUE,"""time""",50,6,0.75,28,50,2436,1155,3634335,0.197477299,0.03770402,133,4.487884392,0.715536789,0.683087028,50
419,TRUE,"""time""",50,6,0.75,28,50,2606,1205,4095820,0.196659517,0.033760476,134,4.484963632,0.725779337,0.654643131,50
420,TRUE,"""time""",50,6,0.75,28,50,2465,1142,3655000,0.194254848,0.031636615,133,4.506381932,0.723635661,0.657200811,50
421,TRUE,"""time""",50,7,0.5,20,50,1642,884,3002225,0.196463155,0.035339125,126,4.430268087,0.718809814,0.546894032,50
422,TRUE,"""time""",50,7,0.5,20,50,1737,931,3042205,0.193750604,0.033958468,131,4.457711246,0.709433342,0.534254462,50
423,TRUE,"""time""",50,7,0.5,20,50,1600,861,2872375,0.193579313,0.033544724,133,4.468452218,0.719315476,0.52875,50
424,TRUE,"""time""",50,7,0.5,20,50,1449,810,2689100,0.195525742,0.036249938,134,4.472467206,0.720496894,0.547964113,50
425,TRUE,"""time""",50,7,0.5,20,50,1571,839,2822935,0.189547231,0.032118654,132,4.493070728,0.716771241,0.533418205,50
426,TRUE,"""time""",50,7,0.5,28,50,1993,1031,4175780,0.199027095,0.037694417,135,4.506057565,0.71349724,0.549924737,50
427,TRUE,"""time""",50,7,0.5,28,50,2099,1148,4890645,0.189848833,0.030718415,137,4.529926939,0.729621815,0.533111005,50
428,TRUE,"""time""",50,7,0.5,28,50,1931,1046,3820370,0.193261523,0.031226242,133,4.447375328,0.72363197,0.532366649,50
429,TRUE,"""time""",50,7,0.5,28,50,2078,1112,4974110,0.197630799,0.033823743,131,4.531339247,0.71403364,0.534167469,50
430,TRUE,"""time""",50,7,0.5,28,50,1987,1040,4059260,0.199751233,0.037037122,136,4.511733024,0.714501402,0.534977353,50
431,TRUE,"""time""",50,7,0.67,20,50,1631,788,2676670,0.19045512,0.032723306,129,4.486076966,0.720533707,0.625996321,50
432,TRUE,"""time""",50,7,0.67,20,50,1770,873,2947050,0.189129322,0.03208715,135,4.473454638,0.720096852,0.640112994,50
433,TRUE,"""time""",50,7,0.67,20,50,1796,882,2829230,0.191176837,0.032169762,133,4.492213284,0.718315834,0.617483296,50
434,TRUE,"""time""",50,7,0.67,20,50,1917,945,3013230,0.18782916,0.031999832,136,4.48245717,0.714782522,0.620761607,50
435,TRUE,"""time""",50,7,0.67,20,50,1604,789,2656025,0.192179988,0.032919796,133,4.47990659,0.72512172,0.604738155,50
436,TRUE,"""time""",50,7,0.67,28,50,2419,1211,5073260,0.200995163,0.03647295,137,4.502975974,0.715998346,0.637866887,50
437,TRUE,"""time""",50,7,0.67,28,50,2224,1100,4608620,0.200315378,0.033427802,136,4.463076135,0.714028777,0.62544964,50
438,TRUE,"""time""",50,7,0.67,28,50,2292,1111,4472465,0.19438678,0.031101152,135,4.501075236,0.723323361,0.606020942,50
439,TRUE,"""time""",50,7,0.67,28,50,2454,1225,5138920,0.203161043,0.034814441,131,4.503727565,0.707726938,0.628361858,50
440,TRUE,"""time""",50,7,0.67,28,50,2084,1047,3804080,0.191830662,0.032697252,131,4.488871334,0.717096243,0.624760077,50
441,TRUE,"""time""",50,7,0.75,20,50,1846,876,2912025,0.193317551,0.035909043,130,4.453673817,0.71738121,0.666305525,50
442,TRUE,"""time""",50,7,0.75,20,50,1833,840,2775380,0.191047245,0.033561348,136,4.465223386,0.719793209,0.668848882,50
443,TRUE,"""time""",50,7,0.75,20,50,2023,959,2940720,0.194029857,0.034650829,131,4.483959445,0.710778429,0.651013347,50
444,TRUE,"""time""",50,7,0.75,20,50,1801,856,2681130,0.193410328,0.035948345,132,4.46854657,0.713994871,0.661854525,50
445,TRUE,"""time""",50,7,0.75,20,50,1861,858,2707720,0.191774154,0.031898201,132,4.463293625,0.717023618,0.660397636,50
446,TRUE,"""time""",50,7,0.75,28,50,2204,1059,4142735,0.19375177,0.032342253,137,4.472354845,0.710223835,0.670598911,50
447,TRUE,"""time""",50,7,0.75,28,50,2594,1202,4752790,0.206306284,0.040260464,135,4.498454587,0.709310864,0.669622205,50
448,TRUE,"""time""",50,7,0.75,28,50,2501,1173,4656485,0.203079648,0.036019926,134,4.488736374,0.711696274,0.662934826,50
449,TRUE,"""time""",50,7,0.75,28,50,2649,1246,5240020,0.200895961,0.033897493,131,4.497400497,0.711427493,0.669686674,50
450,TRUE,"""time""",50,7,0.75,28,50,2505,1198,5247075,0.203959561,0.037322942,133,4.473384677,0.717973577,0.669061876,50
451,FALSE,"""time""",30,3,0.5,20,50,814,421,1019545,0.190961425,0.033226468,123,4.458575705,0.716157716,0.508599509,50
452,FALSE,"""time""",30,3,0.5,20,50,864,455,1048195,0.195483218,0.03383435,123,4.475918189,0.704530423,0.53587963,50
453,FALSE,"""time""",30,3,0.5,20,50,896,448,1072840,0.187112277,0.031407636,123,4.470143676,0.714764031,0.561383929,50
454,FALSE,"""time""",30,3,0.5,20,50,814,442,1052365,0.197733538,0.035984294,123,4.476906974,0.716099216,0.518427518,50
455,FALSE,"""time""",30,3,0.5,20,50,838,416,1021930,0.190935203,0.032674538,123,4.436095582,0.717126946,0.57875895,50
456,FALSE,"""time""",30,3,0.5,28,50,1064,536,1309210,0.204920019,0.037468171,131,4.490685346,0.706945936,0.518796992,50
457,FALSE,"""time""",30,3,0.5,28,50,1041,550,1371080,0.196085975,0.033763096,132,4.51006219,0.724349298,0.536023055,50
458,FALSE,"""time""",30,3,0.5,28,50,1177,634,1385675,0.196209686,0.033417523,128,4.495973614,0.711453655,0.531011045,50
459,FALSE,"""time""",30,3,0.5,28,50,1127,592,1380635,0.20298953,0.037629363,130,4.491959486,0.707102717,0.523513753,50
460,FALSE,"""time""",30,3,0.5,28,50,1155,579,1392955,0.207132727,0.038217871,129,4.488551165,0.715110287,0.548917749,50
461,FALSE,"""time""",30,3,0.67,20,50,928,423,950305,0.188236638,0.031372533,123,4.477170572,0.720032841,0.592672414,50
462,FALSE,"""time""",30,3,0.67,20,50,927,451,1028775,0.192085113,0.033417035,123,4.466706233,0.714285714,0.603020496,50
463,FALSE,"""time""",30,3,0.67,20,50,988,472,1071125,0.19303998,0.030585263,123,4.485554411,0.706815115,0.590080972,50
464,FALSE,"""time""",30,3,0.67,20,50,1001,465,1041310,0.190181518,0.033222462,123,4.451849244,0.716331288,0.594405594,50
465,FALSE,"""time""",30,3,0.67,20,50,1035,477,1035795,0.196402126,0.036065199,123,4.45489837,0.708764665,0.597101449,50
466,FALSE,"""time""",30,3,0.67,28,50,1150,532,1370775,0.201878522,0.034362272,129,4.501605134,0.715942029,0.589565217,50
467,FALSE,"""time""",30,3,0.67,28,50,1342,640,1430350,0.198922057,0.032902028,130,4.472816896,0.708572848,0.583457526,50
468,FALSE,"""time""",30,3,0.67,28,50,1339,610,1347155,0.198187677,0.034921413,132,4.50657414,0.713538888,0.609410007,50
469,FALSE,"""time""",30,3,0.67,28,50,1303,598,1367005,0.193813968,0.031343828,129,4.48172799,0.717319007,0.591711435,50
470,FALSE,"""time""",30,3,0.67,28,50,1407,623,1405960,0.197358991,0.034425399,130,4.482636496,0.70298169,0.579246624,50
471,FALSE,"""time""",30,3,0.75,20,50,1123,487,1067160,0.196133215,0.036354717,123,4.46767478,0.699359708,0.601959038,50
472,FALSE,"""time""",30,3,0.75,20,50,1086,464,1065890,0.193579926,0.033451837,123,4.457331979,0.712312549,0.609576427,50
473,FALSE,"""time""",30,3,0.75,20,50,1014,449,1026375,0.186848323,0.031151744,123,4.455599541,0.710998403,0.636094675,50
474,FALSE,"""time""",30,3,0.75,20,50,899,400,972355,0.198011568,0.034542156,123,4.475431406,0.718523227,0.601779755,50
475,FALSE,"""time""",30,3,0.75,20,50,931,407,972665,0.189014393,0.033567205,123,4.44226443,0.713876528,0.627282492,50
476,FALSE,"""time""",30,3,0.75,28,50,1494,637,1388480,0.201277242,0.033556621,122,4.434745547,0.706572321,0.603748327,50
477,FALSE,"""time""",30,3,0.75,28,50,1275,579,1284590,0.193327059,0.031774038,129,4.518344675,0.711671335,0.617254902,50
478,FALSE,"""time""",30,3,0.75,28,50,1434,618,1404670,0.1986106,0.03416201,131,4.512481706,0.708308428,0.615760112,50
479,FALSE,"""time""",30,3,0.75,28,50,1380,645,1419570,0.203625797,0.034467066,131,4.500491894,0.712663906,0.629710145,50
480,FALSE,"""time""",30,3,0.75,28,50,1437,624,1415215,0.19631016,0.033361678,131,4.507311033,0.718792458,0.590118302,50
481,FALSE,"""time""",30,4,0.5,20,50,1049,520,1195140,0.191816778,0.033957684,123,4.479055346,0.71192519,0.539561487,50
482,FALSE,"""time""",30,4,0.5,20,50,954,488,1141375,0.197231132,0.035450683,123,4.479805413,0.709543776,0.49475891,50
483,FALSE,"""time""",30,4,0.5,20,50,1075,547,1194615,0.188614791,0.034326152,123,4.479745991,0.724031008,0.536744186,50
484,FALSE,"""time""",30,4,0.5,20,50,985,507,1135495,0.19631665,0.037750993,123,4.456700296,0.721730723,0.540101523,50
485,FALSE,"""time""",30,4,0.5,20,50,922,463,1126465,0.194278742,0.03354061,123,4.476673674,0.718624109,0.532537961,50
486,FALSE,"""time""",30,4,0.5,28,50,1196,611,1478785,0.209171823,0.042225046,129,4.485541464,0.712414397,0.537625418,50
487,FALSE,"""time""",30,4,0.5,28,50,1382,694,1584530,0.196694139,0.035553858,130,4.466707363,0.714113431,0.558610709,50
488,FALSE,"""time""",30,4,0.5,28,50,1403,713,1614810,0.193754383,0.031364675,130,4.514029201,0.715914876,0.538132573,50
489,FALSE,"""time""",30,4,0.5,28,50,1494,733,1611815,0.202059505,0.033554477,130,4.457799913,0.716771849,0.552878179,50
490,FALSE,"""time""",30,4,0.5,28,50,1435,744,1637515,0.191874146,0.032449124,130,4.476657346,0.72477186,0.539372822,50
491,FALSE,"""time""",30,4,0.67,20,50,1157,516,1164390,0.198576491,0.037241646,123,4.467838824,0.707741697,0.58772688,50
492,FALSE,"""time""",30,4,0.67,20,50,1213,511,1091565,0.193955482,0.034370115,123,4.473543353,0.703215169,0.611706513,50
493,FALSE,"""time""",30,4,0.67,20,50,1210,543,1197040,0.188732645,0.032717315,123,4.457034041,0.70806769,0.595041322,50
494,FALSE,"""time""",30,4,0.67,20,50,968,449,1049625,0.196594628,0.035863003,123,4.456361817,0.705775285,0.595041322,50
495,FALSE,"""time""",30,4,0.67,20,50,1112,488,1120055,0.192695234,0.033996753,123,4.471853818,0.70606372,0.588129496,50
496,FALSE,"""time""",30,4,0.67,28,50,1695,764,1635400,0.203206785,0.034341274,130,4.493537257,0.715100435,0.581120944,50
497,FALSE,"""time""",30,4,0.67,28,50,1507,658,1482470,0.198133444,0.032616569,127,4.464456542,0.709609126,0.597213006,50
498,FALSE,"""time""",30,4,0.67,28,50,1618,717,1528510,0.201874536,0.03561631,130,4.500952431,0.710695156,0.594561187,50
499,FALSE,"""time""",30,4,0.67,28,50,1645,760,1650730,0.200774954,0.035989267,130,4.493495688,0.712375163,0.6,50
500,FALSE,"""time""",30,4,0.67,28,50,1579,731,1579790,0.197888157,0.034027861,130,4.485236133,0.721191833,0.604813173,50
501,FALSE,"""time""",30,4,0.75,20,50,1429,621,1229310,0.1933014,0.034641939,123,4.435574507,0.711386584,0.613715885,50
502,FALSE,"""time""",30,4,0.75,20,50,1250,548,1187885,0.19249008,0.034595299,123,4.469287259,0.700495238,0.6072,50
503,FALSE,"""time""",30,4,0.75,20,50,1328,628,1224050,0.194905798,0.034161228,123,4.47941121,0.705428858,0.615210843,50
504,FALSE,"""time""",30,4,0.75,20,50,1221,517,1146640,0.19639312,0.038081897,123,4.460033782,0.708201708,0.607698608,50
505,FALSE,"""time""",30,4,0.75,20,50,1234,583,1209645,0.198485251,0.037682391,123,4.493788308,0.704792776,0.635332253,50
506,FALSE,"""time""",30,4,0.75,28,50,1933,800,1620150,0.205339731,0.035568531,129,4.496985884,0.707929939,0.608380755,50
507,FALSE,"""time""",30,4,0.75,28,50,1826,808,1624890,0.209335761,0.037426267,130,4.478932154,0.700359881,0.621029573,50
508,FALSE,"""time""",30,4,0.75,28,50,1645,745,1475200,0.195973435,0.032606309,131,4.501218416,0.720798958,0.625531915,50
509,FALSE,"""time""",30,4,0.75,28,50,1799,747,1630490,0.195972318,0.032888656,130,4.487120332,0.69993912,0.59922179,50
510,FALSE,"""time""",30,4,0.75,28,50,1837,780,1606490,0.191735057,0.032179992,131,4.50258298,0.71317106,0.612955906,50
511,FALSE,"""time""",30,5,0.5,20,50,1055,525,1314040,0.195951659,0.03597329,123,4.467803426,0.70756037,0.528909953,50
512,FALSE,"""time""",30,5,0.5,20,50,1074,556,1336130,0.196163873,0.035575274,123,4.46708684,0.709851911,0.538175047,50
513,FALSE,"""time""",30,5,0.5,20,50,1009,493,1334095,0.194888801,0.034445691,123,4.455282071,0.718769173,0.522299306,50
514,FALSE,"""time""",30,5,0.5,20,50,1061,513,1382945,0.189740999,0.033106489,123,4.456821065,0.711907006,0.519321395,50
515,FALSE,"""time""",30,5,0.5,20,50,1009,496,1297195,0.193908424,0.032064089,123,4.473348432,0.71017981,0.494549058,50
516,FALSE,"""time""",30,5,0.5,28,50,1209,625,1657330,0.191365261,0.029628861,131,4.496215702,0.724920241,0.52688172,50
517,FALSE,"""time""",30,5,0.5,28,50,1265,634,1627055,0.202149407,0.038373954,130,4.503825615,0.703406738,0.540711462,50
518,FALSE,"""time""",30,5,0.5,28,50,1383,701,1741650,0.198473102,0.033781902,131,4.459694989,0.722652619,0.535068691,50
519,FALSE,"""time""",30,5,0.5,28,50,1314,666,1706620,0.187144444,0.029544165,131,4.509478591,0.724722766,0.54109589,50
520,FALSE,"""time""",30,5,0.5,28,50,1379,667,1722685,0.194765627,0.032683686,131,4.511719898,0.716737456,0.526468455,50
521,FALSE,"""time""",30,5,0.67,20,50,1317,629,1394320,0.199080334,0.035876121,122,4.451344054,0.720468597,0.576309795,50
522,FALSE,"""time""",30,5,0.67,20,50,1215,559,1361730,0.193313004,0.034004975,123,4.475485184,0.71361944,0.598353909,50
523,FALSE,"""time""",30,5,0.67,20,50,1175,502,1267385,0.192657106,0.032606456,122,4.460127055,0.705369807,0.57787234,50
524,FALSE,"""time""",30,5,0.67,20,50,1223,557,1335295,0.190133197,0.035147185,123,4.449898631,0.707549741,0.595257563,50
525,FALSE,"""time""",30,5,0.67,20,50,1202,532,1304145,0.19316797,0.032948579,123,4.470249211,0.706283179,0.574043261,50
526,FALSE,"""time""",30,5,0.67,28,50,1737,781,1789255,0.194062637,0.031369976,128,4.502214617,0.713792253,0.59124928,50
527,FALSE,"""time""",30,5,0.67,28,50,1626,745,1759045,0.205101784,0.038186463,129,4.500186699,0.701429157,0.584870849,50
528,FALSE,"""time""",30,5,0.67,28,50,1745,772,1808730,0.198498625,0.035907761,129,4.501867732,0.714094692,0.573065903,50
529,FALSE,"""time""",30,5,0.67,28,50,1657,747,1732645,0.204180929,0.039222549,129,4.477807719,0.713423571,0.572721786,50
530,FALSE,"""time""",30,5,0.67,28,50,1746,803,1840925,0.19431701,0.032771537,131,4.502141252,0.713194785,0.57674685,50
531,FALSE,"""time""",30,5,0.75,20,50,1306,591,1363765,0.19362075,0.033464123,123,4.455206513,0.705790126,0.606431853,50
532,FALSE,"""time""",30,5,0.75,20,50,1325,558,1358970,0.189488377,0.031936077,123,4.479010262,0.715112309,0.608301887,50
533,FALSE,"""time""",30,5,0.75,20,50,1017,454,1215525,0.191307178,0.031906653,123,4.45535676,0.699723744,0.634218289,50
534,FALSE,"""time""",30,5,0.75,20,50,1326,560,1369175,0.190485143,0.032805313,123,4.468793019,0.715075774,0.610105581,50
535,FALSE,"""time""",30,5,0.75,20,50,1390,586,1362375,0.193696619,0.033094769,123,4.439623355,0.713943131,0.624460432,50
536,FALSE,"""time""",30,5,0.75,28,50,1809,777,1784110,0.199366059,0.033463494,131,4.481128987,0.712679986,0.598120509,50
537,FALSE,"""time""",30,5,0.75,28,50,1782,749,1738040,0.199727329,0.035104938,127,4.442792767,0.712121212,0.594276094,50
538,FALSE,"""time""",30,5,0.75,28,50,1902,805,1844225,0.197291009,0.031726291,127,4.465740112,0.713209153,0.615141956,50
539,FALSE,"""time""",30,5,0.75,28,50,1451,650,1654960,0.199384493,0.03452878,130,4.506486749,0.714384169,0.614059269,50
540,FALSE,"""time""",30,5,0.75,28,50,1800,767,1782905,0.200398333,0.035459992,129,4.471389431,0.70026455,0.610555556,50
541,FALSE,"""time""",30,6,0.5,20,50,1045,522,1439495,0.199198469,0.037970238,123,4.466709999,0.709683299,0.529186603,50
542,FALSE,"""time""",30,6,0.5,20,50,1048,500,1407200,0.191500382,0.033383173,123,4.465775289,0.710287168,0.521946565,50
543,FALSE,"""time""",30,6,0.5,20,50,967,477,1445855,0.19436515,0.033971064,123,4.471637021,0.70822869,0.530506722,50
544,FALSE,"""time""",30,6,0.5,20,50,946,463,1378750,0.189751374,0.031736249,123,4.476257427,0.715493809,0.510570825,50
545,FALSE,"""time""",30,6,0.5,20,50,1111,548,1500360,0.190909451,0.032926997,123,4.483197187,0.71535725,0.515751575,50
546,FALSE,"""time""",30,6,0.5,28,50,1434,705,2440505,0.202243445,0.034292879,131,4.499869843,0.715215514,0.534867503,50
547,FALSE,"""time""",30,6,0.5,28,50,1313,634,1980025,0.197064585,0.033114379,131,4.495651623,0.704783665,0.50418888,50
548,FALSE,"""time""",30,6,0.5,28,50,1354,656,2067525,0.200464254,0.03419698,131,4.493387584,0.720897517,0.515509601,50
549,FALSE,"""time""",30,6,0.5,28,50,1173,612,1737020,0.197534527,0.033355497,131,4.484244559,0.719928551,0.524296675,50
550,FALSE,"""time""",30,6,0.5,28,50,1229,626,2302585,0.207543857,0.038287758,130,4.500297855,0.698942229,0.53376729,50
551,FALSE,"""time""",30,6,0.67,20,50,1112,491,1386790,0.191785342,0.031406315,123,4.461473139,0.708718739,0.603417266,50
552,FALSE,"""time""",30,6,0.67,20,50,943,415,1211645,0.19441877,0.035054502,123,4.455553686,0.70388325,0.605514316,50
553,FALSE,"""time""",30,6,0.67,20,50,1120,516,1408455,0.19556,0.035695691,123,4.478931857,0.706164966,0.570535714,50
554,FALSE,"""time""",30,6,0.67,20,50,1159,533,1442550,0.195027955,0.036389237,123,4.472217009,0.705041292,0.594477998,50
555,FALSE,"""time""",30,6,0.67,20,50,1169,510,1407460,0.188659624,0.029245712,123,4.46680961,0.711719418,0.576561163,50
556,FALSE,"""time""",30,6,0.67,28,50,1689,738,2527000,0.192485139,0.030716602,129,4.467710456,0.714680425,0.581409118,50
557,FALSE,"""time""",30,6,0.67,28,50,1598,714,2482200,0.186902628,0.029350311,130,4.503547056,0.72429823,0.568836045,50
558,FALSE,"""time""",30,6,0.67,28,50,1706,767,2697555,0.2004051,0.035455099,131,4.493962492,0.718975046,0.580304807,50
559,FALSE,"""time""",30,6,0.67,28,50,1535,671,1950295,0.201998958,0.035092743,130,4.473299834,0.70283853,0.607166124,50
560,FALSE,"""time""",30,6,0.67,28,50,1681,766,2582335,0.191977513,0.031239165,131,4.482620954,0.71575876,0.582391434,50
561,FALSE,"""time""",30,6,0.75,20,50,1304,556,1476410,0.193737423,0.037309685,123,4.462126907,0.711072159,0.608128834,50
562,FALSE,"""time""",30,6,0.75,20,50,1178,530,1350460,0.194204329,0.034497492,123,4.455746466,0.705918021,0.605263158,50
563,FALSE,"""time""",30,6,0.75,20,50,1210,538,1382700,0.188356198,0.033336242,123,4.469049942,0.710822511,0.592561983,50
564,FALSE,"""time""",30,6,0.75,20,50,1428,593,1457375,0.196448179,0.034169514,123,4.456504394,0.70551554,0.633753501,50
565,FALSE,"""time""",30,6,0.75,20,50,1275,533,1476920,0.194614667,0.039255066,123,4.458391259,0.701064426,0.604705882,50
566,FALSE,"""time""",30,6,0.75,28,50,1792,758,2042235,0.201234208,0.035130802,128,4.501938155,0.712000425,0.607700893,50
567,FALSE,"""time""",30,6,0.75,28,50,1786,767,2381015,0.194610246,0.033114078,130,4.485124779,0.717511865,0.617581187,50
568,FALSE,"""time""",30,6,0.75,28,50,1567,674,1923755,0.1918418,0.030301541,130,4.484239844,0.712705503,0.599872368,50
569,FALSE,"""time""",30,6,0.75,28,50,1831,774,2580275,0.203877772,0.036635949,128,4.493645069,0.712205144,0.590933916,50
570,FALSE,"""time""",30,6,0.75,28,50,1724,738,2181855,0.198256787,0.034047925,128,4.514098306,0.70254668,0.599187935,50
571,FALSE,"""time""",30,7,0.5,20,50,914,474,1487120,0.194149562,0.035753574,123,4.471753087,0.706470772,0.552516411,50
572,FALSE,"""time""",30,7,0.5,20,50,1050,516,1594815,0.187520476,0.031003286,123,4.457440308,0.714557823,0.528571429,50
573,FALSE,"""time""",30,7,0.5,20,50,1053,519,1541215,0.197350712,0.038251273,123,4.460587161,0.70402026,0.516619183,50
574,FALSE,"""time""",30,7,0.5,20,50,1058,519,1550000,0.189225425,0.032630928,123,4.466776667,0.711450176,0.551039698,50
575,FALSE,"""time""",30,7,0.5,20,50,1038,496,1529475,0.190286705,0.035586233,123,4.457888575,0.715065602,0.557803468,50
576,FALSE,"""time""",30,7,0.5,28,50,1378,703,2779150,0.192898694,0.031701871,131,4.509203105,0.720125786,0.531930334,50
577,FALSE,"""time""",30,7,0.5,28,50,1331,666,2680945,0.201271074,0.035384068,130,4.499573453,0.714822368,0.51014275,50
578,FALSE,"""time""",30,7,0.5,28,50,1252,640,2665935,0.196613818,0.031096506,129,4.483927649,0.716339571,0.510383387,50
579,FALSE,"""time""",30,7,0.5,28,50,1206,600,2262890,0.197443449,0.036752183,130,4.502533295,0.714838506,0.512437811,50
580,FALSE,"""time""",30,7,0.5,28,50,1412,657,2647015,0.201934915,0.038747055,129,4.482142754,0.692533387,0.526912181,50
581,FALSE,"""time""",30,7,0.67,20,50,1271,549,1557775,0.195277734,0.035451254,123,4.460320966,0.708366116,0.573564123,50
582,FALSE,"""time""",30,7,0.67,20,50,1356,586,1610115,0.194537832,0.035243588,123,4.471667789,0.712178677,0.581120944,50
583,FALSE,"""time""",30,7,0.67,20,50,1173,536,1586675,0.193653026,0.031961884,123,4.444791615,0.7064101,0.566922421,50
584,FALSE,"""time""",30,7,0.67,20,50,1107,525,1539120,0.194257362,0.03240074,123,4.455402972,0.707919301,0.581752484,50
585,FALSE,"""time""",30,7,0.67,20,50,1202,533,1608605,0.191280865,0.033053876,123,4.468237762,0.710125981,0.59484193,50
586,FALSE,"""time""",30,7,0.67,28,50,1574,727,2685805,0.195429225,0.031591069,130,4.494302386,0.711956193,0.575603558,50
587,FALSE,"""time""",30,7,0.67,28,50,1466,654,2591335,0.2012191,0.03362602,132,4.505106605,0.705125706,0.558663029,50
588,FALSE,"""time""",30,7,0.67,28,50,1694,752,2800775,0.198929398,0.03466974,131,4.527905561,0.720554337,0.581463991,50
589,FALSE,"""time""",30,7,0.67,28,50,1347,607,1976860,0.193470601,0.032329391,130,4.489589541,0.712306006,0.579806978,50
590,FALSE,"""time""",30,7,0.67,28,50,1681,705,2769600,0.20500809,0.035538545,131,4.507484076,0.706722189,0.583581202,50
591,FALSE,"""time""",30,7,0.75,20,50,1449,582,1612875,0.195689372,0.035073692,123,4.459962049,0.712806862,0.612146308,50
592,FALSE,"""time""",30,7,0.75,20,50,1417,581,1591760,0.196484474,0.03468287,123,4.451961892,0.708875223,0.599858857,50
593,FALSE,"""time""",30,7,0.75,20,50,1329,557,1458135,0.18880459,0.032623637,122,4.434575648,0.714034899,0.605718585,50
594,FALSE,"""time""",30,7,0.75,20,50,1335,547,1469375,0.200933783,0.038664176,123,4.467205956,0.712644908,0.602996255,50
595,FALSE,"""time""",30,7,0.75,20,50,1300,537,1533360,0.189564308,0.032560461,123,4.449956175,0.707435897,0.613076923,50
596,FALSE,"""time""",30,7,0.75,28,50,1538,665,2416380,0.196148114,0.032933951,131,4.455723181,0.700445848,0.603381014,50
597,FALSE,"""time""",30,7,0.75,28,50,1793,753,2729545,0.200638818,0.033052072,131,4.499330162,0.713196824,0.591745678,50
598,FALSE,"""time""",30,7,0.75,28,50,1537,674,2492795,0.198133182,0.035141357,129,4.493782424,0.696316262,0.600520494,50
599,FALSE,"""time""",30,7,0.75,28,50,1682,714,2615995,0.200449287,0.036001333,130,4.485863747,0.710576978,0.614744352,50
600,FALSE,"""time""",30,7,0.75,28,50,1526,638,2191295,0.199016121,0.032921538,130,4.525992138,0.712912688,0.590432503,50
601,FALSE,"""time""",40,3,0.5,20,50,1073,642,1418975,0.193716869,0.034287761,123,4.461175136,0.716415923,0.563839702,50
602,FALSE,"""time""",40,3,0.5,20,50,992,558,1306485,0.197233367,0.034771589,123,4.451002676,0.718173963,0.528225806,50
603,FALSE,"""time""",40,3,0.5,20,50,804,482,1244765,0.191675995,0.032582953,123,4.463156094,0.713160389,0.512437811,50
604,FALSE,"""time""",40,3,0.5,20,50,1033,616,1380930,0.189710165,0.032909415,123,4.47930486,0.716360116,0.520813166,50
605,FALSE,"""time""",40,3,0.5,20,50,1092,669,1453030,0.190880586,0.035196242,123,4.433227183,0.712585034,0.525641026,50
606,FALSE,"""time""",40,3,0.5,28,50,1254,778,1784825,0.19228748,0.032363665,129,4.496036321,0.712652844,0.543062201,50
607,FALSE,"""time""",40,3,0.5,28,50,1241,758,1788020,0.194737953,0.032520272,129,4.471898374,0.728866889,0.560032232,50
608,FALSE,"""time""",40,3,0.5,28,50,1138,673,1656645,0.197015729,0.032609718,130,4.51917017,0.716629007,0.520210896,50
609,FALSE,"""time""",40,3,0.5,28,50,1447,872,1894325,0.202049896,0.035354839,129,4.490331441,0.706848323,0.535590878,50
610,FALSE,"""time""",40,3,0.5,28,50,1505,867,1849565,0.192466312,0.032641674,131,4.502603005,0.714570479,0.555481728,50
611,FALSE,"""time""",40,3,0.67,20,50,1151,629,1396385,0.192619896,0.034321481,123,4.46665131,0.712754954,0.588184188,50
612,FALSE,"""time""",40,3,0.67,20,50,1145,591,1375680,0.190423843,0.034265914,123,4.467807676,0.72077355,0.605240175,50
613,FALSE,"""time""",40,3,0.67,20,50,1058,580,1347725,0.192900945,0.03644309,123,4.460904489,0.715635971,0.605860113,50
614,FALSE,"""time""",40,3,0.67,20,50,1078,581,1345475,0.190967069,0.030546889,123,4.473792802,0.713888153,0.604823748,50
615,FALSE,"""time""",40,3,0.67,20,50,1093,560,1308865,0.198500549,0.035192798,123,4.474834845,0.710451793,0.598353156,50
616,FALSE,"""time""",40,3,0.67,28,50,1616,901,1888700,0.191016522,0.030558652,130,4.500510581,0.718293258,0.619430693,50
617,FALSE,"""time""",40,3,0.67,28,50,1427,744,1745355,0.199153048,0.03191696,131,4.521273129,0.717389128,0.602662929,50
618,FALSE,"""time""",40,3,0.67,28,50,1556,829,1769765,0.200296401,0.034674185,128,4.48792191,0.728118497,0.606041131,50
